InvoiceDate,InvoiceId,InvoiceLineId,TrackId,UnitPrice,Quantity,BillingAddress,BillingCity,BillingCountry,BillingPostalCode,BillingState,CustomerId,CustomerFirstName,CustomerLastName,CustomerCompany,CustomerAddress,CustomerCity,CustomerState,CustomerCountry,CustomerPhone,CustomerEmail,CustomerSupportRepId,EmployeeId,EmployeeFirstName,EmployeeLastName,EmployeeBirthDate,EmployeeHireDate,EmployeeTitle,EmployeeAddress,EmployeeCity,EmployeeState,EmployeeCountry,EmployeePhone,EmployeeFax,EmployeeEmail,EmployeeReportsTo
2013-02-07 00:00:00,341,1846,726,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1847,735,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1848,744,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1849,753,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1850,762,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1851,771,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1852,780,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1853,789,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1854,798,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1855,807,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1856,816,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1857,825,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1858,834,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-02-07 00:00:00,341,1859,843,0.99,1,627 Broadway,New York,USA,10012-2612,NY,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,+1 (212) 221-3546,michelleb@aol.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
