InvoiceDate,InvoiceId,InvoiceLineId,TrackId,UnitPrice,Quantity,BillingAddress,BillingCity,BillingCountry,BillingPostalCode,BillingState,CustomerId,CustomerFirstName,CustomerLastName,CustomerCompany,CustomerAddress,CustomerCity,CustomerState,CustomerCountry,CustomerPhone,CustomerEmail,CustomerSupportRepId,EmployeeId,EmployeeFirstName,EmployeeLastName,EmployeeBirthDate,EmployeeHireDate,EmployeeTitle,EmployeeAddress,EmployeeCity,EmployeeState,EmployeeCountry,EmployeePhone,EmployeeFax,EmployeeEmail,EmployeeReportsTo
2009-07-16 00:00:00,47,250,1491,0.99,1,700 W Pender Street,Vancouver,Canada,V6C 1G8,BC,15,Jennifer,Peterson,Rogers Canada,700 W Pender Street,Vancouver,BC,Canada,+1 (604) 688-2255,jenniferp@rogers.ca,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2009-07-16 00:00:00,47,251,1500,0.99,1,700 W Pender Street,Vancouver,Canada,V6C 1G8,BC,15,Jennifer,Peterson,Rogers Canada,700 W Pender Street,Vancouver,BC,Canada,+1 (604) 688-2255,jenniferp@rogers.ca,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2009-07-16 00:00:00,47,252,1509,0.99,1,700 W Pender Street,Vancouver,Canada,V6C 1G8,BC,15,Jennifer,Peterson,Rogers Canada,700 W Pender Street,Vancouver,BC,Canada,+1 (604) 688-2255,jenniferp@rogers.ca,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2009-07-16 00:00:00,47,253,1518,0.99,1,700 W Pender Street,Vancouver,Canada,V6C 1G8,BC,15,Jennifer,Peterson,Rogers Canada,700 W Pender Street,Vancouver,BC,Canada,+1 (604) 688-2255,jenniferp@rogers.ca,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2009-07-16 00:00:00,47,254,1527,0.99,1,700 W Pender Street,Vancouver,Canada,V6C 1G8,BC,15,Jennifer,Peterson,Rogers Canada,700 W Pender Street,Vancouver,BC,Canada,+1 (604) 688-2255,jenniferp@rogers.ca,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2009-07-16 00:00:00,47,255,1536,0.99,1,700 W Pender Street,Vancouver,Canada,V6C 1G8,BC,15,Jennifer,Peterson,Rogers Canada,700 W Pender Street,Vancouver,BC,Canada,+1 (604) 688-2255,jenniferp@rogers.ca,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2009-07-16 00:00:00,47,256,1545,0.99,1,700 W Pender Street,Vancouver,Canada,V6C 1G8,BC,15,Jennifer,Peterson,Rogers Canada,700 W Pender Street,Vancouver,BC,Canada,+1 (604) 688-2255,jenniferp@rogers.ca,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2009-07-16 00:00:00,47,257,1554,0.99,1,700 W Pender Street,Vancouver,Canada,V6C 1G8,BC,15,Jennifer,Peterson,Rogers Canada,700 W Pender Street,Vancouver,BC,Canada,+1 (604) 688-2255,jenniferp@rogers.ca,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2009-07-16 00:00:00,47,258,1563,0.99,1,700 W Pender Street,Vancouver,Canada,V6C 1G8,BC,15,Jennifer,Peterson,Rogers Canada,700 W Pender Street,Vancouver,BC,Canada,+1 (604) 688-2255,jenniferp@rogers.ca,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2009-07-16 00:00:00,47,259,1572,0.99,1,700 W Pender Street,Vancouver,Canada,V6C 1G8,BC,15,Jennifer,Peterson,Rogers Canada,700 W Pender Street,Vancouver,BC,Canada,+1 (604) 688-2255,jenniferp@rogers.ca,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
