InvoiceDate,InvoiceId,InvoiceLineId,TrackId,UnitPrice,Quantity,BillingAddress,BillingCity,BillingCountry,BillingPostalCode,BillingState,CustomerId,CustomerFirstName,CustomerLastName,CustomerCompany,CustomerAddress,CustomerCity,CustomerState,CustomerCountry,CustomerPhone,CustomerEmail,CustomerSupportRepId,EmployeeId,EmployeeFirstName,EmployeeLastName,EmployeeBirthDate,EmployeeHireDate,EmployeeTitle,EmployeeAddress,EmployeeCity,EmployeeState,EmployeeCountry,EmployeePhone,EmployeeFax,EmployeeEmail,EmployeeReportsTo
2013-06-11 00:00:00,369,1998,1654,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,1999,1663,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2000,1672,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2001,1681,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2002,1690,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2003,1699,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2004,1708,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2005,1717,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2006,1726,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2007,1735,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2008,1744,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2009,1753,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2010,1762,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
2013-06-11 00:00:00,369,2011,1771,0.99,1,202 Hoxton Street,London,United Kingdom,N1 5LH,,52,Emma,Jones,,202 Hoxton Street,London,,United Kingdom,+44 020 7707 0707,emma_jones@hotmail.com,3,3,Jane,Peacock,1973-08-29 00:00:00,2002-04-01 00:00:00,Sales Support Agent,1111 6 Ave SW,Calgary,AB,Canada,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,2
