InvoiceDate,InvoiceId,InvoiceLineId,TrackId,UnitPrice,Quantity,BillingAddress,BillingCity,BillingCountry,BillingPostalCode,BillingState,CustomerId,CustomerFirstName,CustomerLastName,CustomerCompany,CustomerAddress,CustomerCity,CustomerState,CustomerCountry,CustomerPhone,CustomerEmail,CustomerSupportRepId,EmployeeId,EmployeeFirstName,EmployeeLastName,EmployeeBirthDate,EmployeeHireDate,EmployeeTitle,EmployeeAddress,EmployeeCity,EmployeeState,EmployeeCountry,EmployeePhone,EmployeeFax,EmployeeEmail,EmployeeReportsTo
2012-03-03 00:00:00,264,1428,1677,0.99,1,Qe 7 Bloco G,Brasília,Brazil,71020-677,DF,13,Fernanda,Ramos,,Qe 7 Bloco G,Brasília,DF,Brazil,+55 (61) 3363-5547,fernadaramos4@uol.com.br,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-03-03 00:00:00,264,1429,1686,0.99,1,Qe 7 Bloco G,Brasília,Brazil,71020-677,DF,13,Fernanda,Ramos,,Qe 7 Bloco G,Brasília,DF,Brazil,+55 (61) 3363-5547,fernadaramos4@uol.com.br,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-03-03 00:00:00,264,1430,1695,0.99,1,Qe 7 Bloco G,Brasília,Brazil,71020-677,DF,13,Fernanda,Ramos,,Qe 7 Bloco G,Brasília,DF,Brazil,+55 (61) 3363-5547,fernadaramos4@uol.com.br,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-03-03 00:00:00,264,1431,1704,0.99,1,Qe 7 Bloco G,Brasília,Brazil,71020-677,DF,13,Fernanda,Ramos,,Qe 7 Bloco G,Brasília,DF,Brazil,+55 (61) 3363-5547,fernadaramos4@uol.com.br,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-03-03 00:00:00,264,1432,1713,0.99,1,Qe 7 Bloco G,Brasília,Brazil,71020-677,DF,13,Fernanda,Ramos,,Qe 7 Bloco G,Brasília,DF,Brazil,+55 (61) 3363-5547,fernadaramos4@uol.com.br,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-03-03 00:00:00,264,1433,1722,0.99,1,Qe 7 Bloco G,Brasília,Brazil,71020-677,DF,13,Fernanda,Ramos,,Qe 7 Bloco G,Brasília,DF,Brazil,+55 (61) 3363-5547,fernadaramos4@uol.com.br,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-03-03 00:00:00,264,1434,1731,0.99,1,Qe 7 Bloco G,Brasília,Brazil,71020-677,DF,13,Fernanda,Ramos,,Qe 7 Bloco G,Brasília,DF,Brazil,+55 (61) 3363-5547,fernadaramos4@uol.com.br,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-03-03 00:00:00,264,1435,1740,0.99,1,Qe 7 Bloco G,Brasília,Brazil,71020-677,DF,13,Fernanda,Ramos,,Qe 7 Bloco G,Brasília,DF,Brazil,+55 (61) 3363-5547,fernadaramos4@uol.com.br,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-03-03 00:00:00,264,1436,1749,0.99,1,Qe 7 Bloco G,Brasília,Brazil,71020-677,DF,13,Fernanda,Ramos,,Qe 7 Bloco G,Brasília,DF,Brazil,+55 (61) 3363-5547,fernadaramos4@uol.com.br,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-03-03 00:00:00,264,1437,1758,0.99,1,Qe 7 Bloco G,Brasília,Brazil,71020-677,DF,13,Fernanda,Ramos,,Qe 7 Bloco G,Brasília,DF,Brazil,+55 (61) 3363-5547,fernadaramos4@uol.com.br,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
