InvoiceDate,InvoiceId,InvoiceLineId,TrackId,UnitPrice,Quantity,BillingAddress,BillingCity,BillingCountry,BillingPostalCode,BillingState,CustomerId,CustomerFirstName,CustomerLastName,CustomerCompany,CustomerAddress,CustomerCity,CustomerState,CustomerCountry,CustomerPhone,CustomerEmail,CustomerSupportRepId,EmployeeId,EmployeeFirstName,EmployeeLastName,EmployeeBirthDate,EmployeeHireDate,EmployeeTitle,EmployeeAddress,EmployeeCity,EmployeeState,EmployeeCountry,EmployeePhone,EmployeeFax,EmployeeEmail,EmployeeReportsTo
2013-07-12 00:00:00,376,2036,1886,0.99,1,194A Chain Lake Drive,Halifax,Canada,B3S 1C5,NS,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,+1 (902) 450-0450,marthasilk@gmail.com,5,5,Steve,Johnson,1965-03-03 00:00:00,2003-10-17 00:00:00,Sales Support Agent,7727B 41 Ave,Calgary,AB,Canada,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2
2013-07-12 00:00:00,376,2037,1895,0.99,1,194A Chain Lake Drive,Halifax,Canada,B3S 1C5,NS,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,+1 (902) 450-0450,marthasilk@gmail.com,5,5,Steve,Johnson,1965-03-03 00:00:00,2003-10-17 00:00:00,Sales Support Agent,7727B 41 Ave,Calgary,AB,Canada,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2
2013-07-12 00:00:00,376,2038,1904,0.99,1,194A Chain Lake Drive,Halifax,Canada,B3S 1C5,NS,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,+1 (902) 450-0450,marthasilk@gmail.com,5,5,Steve,Johnson,1965-03-03 00:00:00,2003-10-17 00:00:00,Sales Support Agent,7727B 41 Ave,Calgary,AB,Canada,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2
2013-07-12 00:00:00,376,2039,1913,0.99,1,194A Chain Lake Drive,Halifax,Canada,B3S 1C5,NS,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,+1 (902) 450-0450,marthasilk@gmail.com,5,5,Steve,Johnson,1965-03-03 00:00:00,2003-10-17 00:00:00,Sales Support Agent,7727B 41 Ave,Calgary,AB,Canada,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2
2013-07-12 00:00:00,376,2040,1922,0.99,1,194A Chain Lake Drive,Halifax,Canada,B3S 1C5,NS,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,+1 (902) 450-0450,marthasilk@gmail.com,5,5,Steve,Johnson,1965-03-03 00:00:00,2003-10-17 00:00:00,Sales Support Agent,7727B 41 Ave,Calgary,AB,Canada,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2
2013-07-12 00:00:00,376,2041,1931,0.99,1,194A Chain Lake Drive,Halifax,Canada,B3S 1C5,NS,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,+1 (902) 450-0450,marthasilk@gmail.com,5,5,Steve,Johnson,1965-03-03 00:00:00,2003-10-17 00:00:00,Sales Support Agent,7727B 41 Ave,Calgary,AB,Canada,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2
2013-07-12 00:00:00,376,2042,1940,0.99,1,194A Chain Lake Drive,Halifax,Canada,B3S 1C5,NS,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,+1 (902) 450-0450,marthasilk@gmail.com,5,5,Steve,Johnson,1965-03-03 00:00:00,2003-10-17 00:00:00,Sales Support Agent,7727B 41 Ave,Calgary,AB,Canada,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2
2013-07-12 00:00:00,376,2043,1949,0.99,1,194A Chain Lake Drive,Halifax,Canada,B3S 1C5,NS,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,+1 (902) 450-0450,marthasilk@gmail.com,5,5,Steve,Johnson,1965-03-03 00:00:00,2003-10-17 00:00:00,Sales Support Agent,7727B 41 Ave,Calgary,AB,Canada,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2
2013-07-12 00:00:00,376,2044,1958,0.99,1,194A Chain Lake Drive,Halifax,Canada,B3S 1C5,NS,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,+1 (902) 450-0450,marthasilk@gmail.com,5,5,Steve,Johnson,1965-03-03 00:00:00,2003-10-17 00:00:00,Sales Support Agent,7727B 41 Ave,Calgary,AB,Canada,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2
2013-07-12 00:00:00,376,2045,1967,0.99,1,194A Chain Lake Drive,Halifax,Canada,B3S 1C5,NS,31,Martha,Silk,,194A Chain Lake Drive,Halifax,NS,Canada,+1 (902) 450-0450,marthasilk@gmail.com,5,5,Steve,Johnson,1965-03-03 00:00:00,2003-10-17 00:00:00,Sales Support Agent,7727B 41 Ave,Calgary,AB,Canada,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,2
