InvoiceDate,InvoiceId,InvoiceLineId,TrackId,UnitPrice,Quantity,BillingAddress,BillingCity,BillingCountry,BillingPostalCode,BillingState,CustomerId,CustomerFirstName,CustomerLastName,CustomerCompany,CustomerAddress,CustomerCity,CustomerState,CustomerCountry,CustomerPhone,CustomerEmail,CustomerSupportRepId,EmployeeId,EmployeeFirstName,EmployeeLastName,EmployeeBirthDate,EmployeeHireDate,EmployeeTitle,EmployeeAddress,EmployeeCity,EmployeeState,EmployeeCountry,EmployeePhone,EmployeeFax,EmployeeEmail,EmployeeReportsTo
2012-02-01 00:00:00,257,1390,1445,0.99,1,Rua da Assunção 53,Lisbon,Portugal,,,34,João,Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,+351 (213) 466-111,jfernandes@yahoo.pt,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-02-01 00:00:00,257,1391,1454,0.99,1,Rua da Assunção 53,Lisbon,Portugal,,,34,João,Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,+351 (213) 466-111,jfernandes@yahoo.pt,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-02-01 00:00:00,257,1392,1463,0.99,1,Rua da Assunção 53,Lisbon,Portugal,,,34,João,Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,+351 (213) 466-111,jfernandes@yahoo.pt,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-02-01 00:00:00,257,1393,1472,0.99,1,Rua da Assunção 53,Lisbon,Portugal,,,34,João,Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,+351 (213) 466-111,jfernandes@yahoo.pt,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-02-01 00:00:00,257,1394,1481,0.99,1,Rua da Assunção 53,Lisbon,Portugal,,,34,João,Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,+351 (213) 466-111,jfernandes@yahoo.pt,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-02-01 00:00:00,257,1395,1490,0.99,1,Rua da Assunção 53,Lisbon,Portugal,,,34,João,Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,+351 (213) 466-111,jfernandes@yahoo.pt,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-02-01 00:00:00,257,1396,1499,0.99,1,Rua da Assunção 53,Lisbon,Portugal,,,34,João,Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,+351 (213) 466-111,jfernandes@yahoo.pt,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-02-01 00:00:00,257,1397,1508,0.99,1,Rua da Assunção 53,Lisbon,Portugal,,,34,João,Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,+351 (213) 466-111,jfernandes@yahoo.pt,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-02-01 00:00:00,257,1398,1517,0.99,1,Rua da Assunção 53,Lisbon,Portugal,,,34,João,Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,+351 (213) 466-111,jfernandes@yahoo.pt,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
2012-02-01 00:00:00,257,1399,1526,0.99,1,Rua da Assunção 53,Lisbon,Portugal,,,34,João,Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,+351 (213) 466-111,jfernandes@yahoo.pt,4,4,Margaret,Park,1947-09-19 00:00:00,2003-05-03 00:00:00,Sales Support Agent,683 10 Street SW,Calgary,AB,Canada,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,2
